recv_timestamp_ns,send_timestamp_ns,processing_ns,processing_ms,sequence
1759235758163549138,1759235758163552212,3074,0.003074,9600
1759235758223043708,1759235758223046708,3000,0.003000,9700
1759235758278869334,1759235758278872167,2833,0.002833,9800
1759235758336745533,1759235758336760329,14796,0.014796,9900
1759235758393205603,1759235758393208807,3204,0.003204,10000
1759235758447993433,1759235758447996581,3148,0.003148,10100
1759235758509825595,1759235758509828798,3203,0.003203,10200
1759235758567949183,1759235758567952239,3056,0.003056,10300
1759235758622858772,1759235758622862457,3685,0.003685,10400
1759235758686510249,1759235758686513323,3074,0.003074,10500
1759235758746647874,1759235758746651041,3167,0.003167,10600
1759235758801253129,1759235758801256611,3482,0.003482,10700
1759235758856908385,1759235758856911348,2963,0.002963,10800
1759235758917787547,1759235758917790843,3296,0.003296,10900
1759235758970035932,1759235758970039154,3222,0.003222,11000
1759235759039870297,1759235759039873464,3167,0.003167,11100
1759235759099223145,1759235759099226552,3407,0.003407,11200
1759235759159844789,1759235759159847789,3000,0.003000,11300
1759235759225139580,1759235759225142599,3019,0.003019,11400
1759235759286492224,1759235759286495131,2907,0.002907,11500
1759235759346271831,1759235759346274886,3055,0.003055,11600
1759235759407787938,1759235759407790900,2962,0.002962,11700
1759235759473500877,1759235759473504174,3297,0.003297,11800
1759235759538931076,1759235759538935910,4834,0.004834,11900
1759235759595315906,1759235759595318906,3000,0.003000,12000
1759235759656595957,1759235759656598957,3000,0.003000,12100
1759235759719388285,1759235759719394063,5778,0.005778,12200
1759235759808688316,1759235759808692705,4389,0.004389,12300
1759235759880200533,1759235759880204089,3556,0.003556,12400
1759235759952689009,1759235759952692084,3075,0.003075,12500
1759235760030439800,1759235760030445782,5982,0.005982,12600
1759235760100227610,1759235760100230999,3389,0.003389,12700
1759235760162325846,1759235760162330513,4667,0.004667,12800
1759235760223595712,1759235760223599009,3297,0.003297,12900
1759235760288910985,1759235760288915356,4371,0.004371,13000
1759235760351850944,1759235760351854314,3370,0.003370,13100
1759235760415243995,1759235760415247476,3481,0.003481,13200
1759235760485205138,1759235760485208823,3685,0.003685,13300
1759235760555714596,1759235760555717559,2963,0.002963,13400
1759235760617030740,1759235760617034499,3759,0.003759,13500
1759235760682428568,1759235760682431790,3222,0.003222,13600
1759235760752471915,1759235760752476248,4333,0.004333,13700
1759235760820325021,1759235760820328206,3185,0.003185,13800
1759235760886008498,1759235760886012257,3759,0.003759,13900
1759235760957446697,1759235760957454048,7351,0.007351,14000
1759235761018499322,1759235761018502692,3370,0.003370,14100
1759235761085694317,1759235761085697539,3222,0.003222,14200
1759235761151509405,1759235761151512609,3204,0.003204,14300
1759235761219218122,1759235761219221474,3352,0.003352,14400
1759235761283096081,1759235761283099025,2944,0.002944,14500
1759235761345157465,1759235761345161539,4074,0.004074,14600
1759235761410001998,1759235761410006775,4777,0.004777,14700
1759235761493995473,1759235761493999084,3611,0.003611,14800
1759235761570839708,1759235761570843005,3297,0.003297,14900
1759235761646999573,1759235761647002851,3278,0.003278,15000
1759235761705044402,1759235761705047569,3167,0.003167,15100
1759235761767119824,1759235761767123213,3389,0.003389,15200
1759235761835692171,1759235761835695523,3352,0.003352,15300
1759235761899608888,1759235761899612499,3611,0.003611,15400
1759235761962719939,1759235761962722588,2649,0.002649,15500
1759235762021465435,1759235762021468565,3130,0.003130,15600
1759235762080826357,1759235762080829357,3000,0.003000,15700
1759235762137917631,1759235762137920575,2944,0.002944,15800
1759235762201661496,1759235762201664626,3130,0.003130,15900
1759235762266634140,1759235762266637362,3222,0.003222,16000
1759235762331990728,1759235762331994543,3815,0.003815,16100
1759235762390636316,1759235762390639520,3204,0.003204,16200
1759235762460274015,1759235762460277163,3148,0.003148,16300
1759235762532642602,1759235762532650732,8130,0.008130,16400
1759235762609593097,1759235762609597893,4796,0.004796,16500
1759235762747013846,1759235762747024031,10185,0.010185,16600
1759235762806171694,1759235762806174916,3222,0.003222,16700
1759235762866999560,1759235762867003208,3648,0.003648,16800
1759235762937064573,1759235762937067203,2630,0.002630,16900
1759235763000450791,1759235763000454717,3926,0.003926,17000
1759235763072416693,1759235763072420101,3408,0.003408,17100
1759235763145451818,1759235763145455151,3333,0.003333,17200
1759235763209650461,1759235763209655573,5112,0.005112,17300
1759235763277997475,1759235763278000623,3148,0.003148,17400
1759235763332962064,1759235763332965675,3611,0.003611,17500
1759235763391923152,1759235763391926263,3111,0.003111,17600
1759235763460019888,1759235763460022962,3074,0.003074,17700
1759235763533087512,1759235763533092827,5315,0.005315,17800
1759235763595399064,1759235763595402304,3240,0.003240,17900
1759235763659834911,1759235763659837726,2815,0.002815,18000
1759235763729406665,1759235763729409369,2704,0.002704,18100
1759235763790708457,1759235763790711401,2944,0.002944,18200
1759235763853868341,1759235763853872045,3704,0.003704,18300
1759235763936085706,1759235763936087984,2278,0.002278,18400
1759235764006720497,1759235764006723460,2963,0.002963,18500
1759235764082347733,1759235764082351733,4000,0.004000,18600
1759235764140296432,1759235764140299358,2926,0.002926,18700
1759235764200967557,1759235764200970743,3186,0.003186,18800
1759235764258036405,1759235764258039424,3019,0.003019,18900
1759235764320987530,1759235764320990771,3241,0.003241,19000
1759235764391912044,1759235764391914951,2907,0.002907,19100
1759235764455235706,1759235764455238743,3037,0.003037,19200
1759235764515333350,1759235764515337331,3981,0.003981,19300
1759235764569157309,1759235764569160402,3093,0.003093,19400
1759235764627548897,1759235764627551823,2926,0.002926,19500
1759235764688071263,1759235764688074189,2926,0.002926,19600
1759235764755465648,1759235764755468259,2611,0.002611,19700
1759235764806797237,1759235764806800070,2833,0.002833,19800
1759235764865911103,1759235764865914232,3129,0.003129,19900
1759235764921856247,1759235764921859469,3222,0.003222,20000
1759235764982157280,1759235764982160465,3185,0.003185,20100
1759235765035885757,1759235765035888887,3130,0.003130,20200
1759235765093174105,1759235765093177698,3593,0.003593,20300
1759235765154261045,1759235765154264601,3556,0.003556,20400
1759235765220128337,1759235765220131355,3018,0.003018,20500
1759235765282167425,1759235765282170962,3537,0.003537,20600
1759235765342478550,1759235765342481698,3148,0.003148,20700
1759235765403956064,1759235765403959176,3112,0.003112,20800
1759235765469416819,1759235765469426023,9204,0.009204,20900
1759235765524756797,1759235765524760315,3518,0.003518,21000
1759235765582209311,1759235765582211830,2519,0.002519,21100
1759235765635606752,1759235765635611437,4685,0.004685,21200
1759235765694914081,1759235765694917285,3204,0.003204,21300
1759235765752944206,1759235765752947540,3334,0.003334,21400
1759235765809948647,1759235765809951647,3000,0.003000,21500
1759235765869174957,1759235765869179494,4537,0.004537,21600
1759235765933405156,1759235765933416731,11575,0.011575,21700
1759235765994722097,1759235765994725226,3129,0.003129,21800
1759235766057082666,1759235766057087074,4408,0.004408,21900
1759235766117650403,1759235766117654995,4592,0.004592,22000
1759235766184466972,1759235766184471935,4963,0.004963,22100
1759235766238082135,1759235766238084968,2833,0.002833,22200
1759235766293132761,1759235766293136001,3240,0.003240,22300
1759235766349023720,1759235766349027423,3703,0.003703,22400
1759235766408312104,1759235766408315715,3611,0.003611,22500
1759235766467196952,1759235766467200693,3741,0.003741,22600
1759235766523803300,1759235766523806226,2926,0.002926,22700
1759235766579420240,1759235766579423000,2760,0.002760,22800
1759235766636811662,1759235766636814533,2871,0.002871,22900
1759235766699554028,1759235766699556917,2889,0.002889,23000
1759235766752839209,1759235766752842617,3408,0.003408,23100
1759235766814596853,1759235766814600538,3685,0.003685,23200
1759235766868537016,1759235766868540498,3482,0.003482,23300
1759235766925996123,1759235766925999531,3408,0.003408,23400
1759235766985515526,1759235766985519415,3889,0.003889,23500
1759235767060517354,1759235767060520243,2889,0.002889,23600
1759235767121247554,1759235767121250498,2944,0.002944,23700
1759235767180823216,1759235767180826235,3019,0.003019,23800
1759235767239770101,1759235767239777212,7111,0.007111,23900
1759235767292268505,1759235767292271394,2889,0.002889,24000
1759235767350822445,1759235767350825982,3537,0.003537,24100
1759235767419829477,1759235767419832347,2870,0.002870,24200
1759235767482373269,1759235767482376121,2852,0.002852,24300
1759235767548173005,1759235767548177598,4593,0.004593,24400
1759235767615488778,1759235767615491741,2963,0.002963,24500
1759235767679580459,1759235767679583088,2629,0.002629,24600
1759235767752127102,1759235767752129713,2611,0.002611,24700
1759235767825624652,1759235767825627522,2870,0.002870,24800
1759235767899605369,1759235767899608628,3259,0.003259,24900
1759235767973246401,1759235767973249586,3185,0.003185,25000
1759235768041061729,1759235768041064322,2593,0.002593,25100
1759235768102223614,1759235768102226818,3204,0.003204,25200
1759235768162268591,1759235768162271869,3278,0.003278,25300
1759235768223779846,1759235768223783254,3408,0.003408,25400
1759235768285649916,1759235768285653379,3463,0.003463,25500
1759235768345875097,1759235768345878171,3074,0.003074,25600
1759235768407826704,1759235768407829592,2888,0.002888,25700
1759235768468045810,1759235768468049236,3426,0.003426,25800
1759235768529328213,1759235768529331473,3260,0.003260,25900
1759235768603548153,1759235768603552153,4000,0.004000,26000
1759235768664127908,1759235768664130611,2703,0.002703,26100
1759235768720989978,1759235768720994793,4815,0.004815,26200
1759235768786416621,1759235768786420103,3482,0.003482,26300
1759235768851497450,1759235768851500450,3000,0.003000,26400
1759235768909662613,1759235768909665816,3203,0.003203,26500
1759235768974083719,1759235768974087256,3537,0.003537,26600
1759235769035592993,1759235769035597807,4814,0.004814,26700
1759235769100853340,1759235769100856803,3463,0.003463,26800
1759235769165898391,1759235769165901595,3204,0.003204,26900
1759235769230475034,1759235769230478757,3723,0.003723,27000
1759235769297533752,1759235769297536993,3241,0.003241,27100
1759235769366413803,1759235769366416580,2777,0.002777,27200
1759235769429090335,1759235769429093446,3111,0.003111,27300
1759235769493750183,1759235769493753220,3037,0.003037,27400
1759235769553373752,1759235769553377512,3760,0.003760,27500
1759235769619488470,1759235769619493026,4556,0.004556,27600
1759235769685165780,1759235769685169058,3278,0.003278,27700
1759235769748411368,1759235769748414368,3000,0.003000,27800
1759235769812880382,1759235769812883771,3389,0.003389,27900
1759235769876214119,1759235769876217007,2888,0.002888,28000
1759235769940519225,1759235769940527040,7815,0.007815,28100
1759235770008463813,1759235770008467443,3630,0.003630,28200
1759235770080413623,1759235770080416752,3129,0.003129,28300
1759235770137897693,1759235770137910156,12463,0.012463,28400
1759235770204557170,1759235770204561095,3925,0.003925,28500
1759235770270999461,1759235770271002906,3445,0.003445,28600
1759235770331005901,1759235770331010142,4241,0.004241,28700
1759235770396068730,1759235770396071934,3204,0.003204,28800
1759235770458930448,1759235770458933485,3037,0.003037,28900
1759235770524472610,1759235770524475869,3259,0.003259,29000
1759235770592341661,1759235770592344494,2833,0.002833,29100
1759235770657088267,1759235770657092360,4093,0.004093,29200
1759235770717342096,1759235770717345430,3334,0.003334,29300
1759235770782357981,1759235770782361684,3703,0.003703,29400
1759235770844962791,1759235770844966291,3500,0.003500,29500
1759235770909208287,1759235770909212027,3740,0.003740,29600
1759235770980484078,1759235770980487819,3741,0.003741,29700
1759235771048049684,1759235771048053407,3723,0.003723,29800
1759235771124623309,1759235771124626623,3314,0.003314,29900
1759235771193579970,1759235771193583285,3315,0.003315,30000
1759235771258802132,1759235771258804781,2649,0.002649,30100
1759235771327362850,1759235771327366128,3278,0.003278,30200
1759235771394775549,1759235771394778567,3018,0.003018,30300
1759235771462962396,1759235771462965303,2907,0.002907,30400
1759235771537419076,1759235771537422650,3574,0.003574,30500
1759235771603241608,1759235771603244905,3297,0.003297,30600
1759235771660784234,1759235771660788308,4074,0.004074,30700
1759235771738376358,1759235771738381469,5111,0.005111,30800
1759235771809905261,1759235771809908186,2925,0.002925,30900
1759235771866602664,1759235771866606016,3352,0.003352,31000
1759235771944219825,1759235771944223029,3204,0.003204,31100
1759235772013680839,1759235772013684117,3278,0.003278,31200
1759235772080739797,1759235772080742890,3093,0.003093,31300
1759235772143500496,1759235772143503941,3445,0.003445,31400
1759235772205931029,1759235772205934122,3093,0.003093,31500
1759235772279127135,1759235772279131376,4241,0.004241,31600
1759235772347070519,1759235772347074482,3963,0.003963,31700
1759235772404581182,1759235772404584330,3148,0.003148,31800
1759235772472120029,1759235772472123177,3148,0.003148,31900
1759235772538572747,1759235772538576209,3462,0.003462,32000
1759235772600234927,1759235772600239427,4500,0.004500,32100
1759235772662861442,1759235772662866108,4666,0.004666,32200
1759235772724448474,1759235772724452493,4019,0.004019,32300
1759235772787815859,1759235772787819396,3537,0.003537,32400
1759235772851875465,1759235772851879113,3648,0.003648,32500
1759235772916457350,1759235772916460850,3500,0.003500,32600
1759235772974772031,1759235772974775234,3203,0.003203,32700
1759235773037901693,1759235773037905286,3593,0.003593,32800
1759235773107445299,1759235773107448318,3019,0.003019,32900
1759235773175656609,1759235773175659461,2852,0.002852,33000
1759235773234846364,1759235773234851161,4797,0.004797,33100
1759235773296454693,1759235773296458212,3519,0.003519,33200
1759235773359048819,1759235773359051837,3018,0.003018,33300
1759235773414588574,1759235773414591685,3111,0.003111,33400
1759235773478547273,1759235773478550329,3056,0.003056,33500
1759235773543358917,1759235773543364028,5111,0.005111,33600
1759235773598352728,1759235773598356154,3426,0.003426,33700
1759235773663321723,1759235773663324946,3223,0.003223,33800
1759235773716228146,1759235773716231960,3814,0.003814,33900
1759235773779833308,1759235773779837160,3852,0.003852,34000
1759235773841403137,1759235773841410100,6963,0.006963,34100
1759235773905850929,1759235773905854818,3889,0.003889,34200
1759235773971137609,1759235773971140572,2963,0.002963,34300
1759235774034853864,1759235774034856809,2945,0.002945,34400
1759235774106795674,1759235774106798711,3037,0.003037,34500
1759235774174695132,1759235774174698614,3482,0.003482,34600
1759235774235801109,1759235774235803924,2815,0.002815,34700
1759235774295803624,1759235774295807902,4278,0.004278,34800
1759235774362454601,1759235774362458952,4351,0.004351,34900
1759235774430396133,1759235774430399003,2870,0.002870,35000
1759235774490400351,1759235774490404240,3889,0.003889,35100
1759235774552786717,1759235774552790143,3426,0.003426,35200
1759235774615666175,1759235774615669583,3408,0.003408,35300
1759235774675397560,1759235774675401116,3556,0.003556,35400
1759235774738928315,1759235774738932352,4037,0.004037,35500
1759235774807228236,1759235774807232125,3889,0.003889,35600
1759235774872499565,1759235774872502491,2926,0.002926,35700
1759235774940100616,1759235774940103653,3037,0.003037,35800
1759235775001589037,1759235775001592019,2982,0.002982,35900
1759235775063476348,1759235775063479033,2685,0.002685,36000
1759235775143483139,1759235775143490194,7055,0.007055,36100
1759235775216912430,1759235775216915689,3259,0.003259,36200
1759235775284496703,1759235775284499314,2611,0.002611,36300
1759235775350468439,1759235775350471569,3130,0.003130,36400
1759235775410211213,1759235775410215602,4389,0.004389,36500
1759235775472497431,1759235775472500505,3074,0.003074,36600
1759235775543648148,1759235775543657407,9259,0.009259,36700
1759235775610253921,1759235775610257032,3111,0.003111,36800
1759235775667967861,1759235775667970936,3075,0.003075,36900
1759235775732396857,1759235775732401005,4148,0.004148,37000
1759235775799096334,1759235775799100389,4055,0.004055,37100
1759235775864895422,1759235775864898477,3055,0.003055,37200
1759235775928438566,1759235775928441195,2629,0.002629,37300
1759235775985211358,1759235775985214617,3259,0.003259,37400
1759235776065500926,1759235776065504741,3815,0.003815,37500
1759235776136471977,1759235776136474755,2778,0.002778,37600
1759235776206768583,1759235776206772009,3426,0.003426,37700
1759235776278464226,1759235776278467282,3056,0.003056,37800
1759235776338025315,1759235776338028611,3296,0.003296,37900
1759235776397964033,1759235776397967496,3463,0.003463,38000
1759235776455829677,1759235776455833233,3556,0.003556,38100
1759235776515722784,1759235776515726414,3630,0.003630,38200
1759235776575213724,1759235776575216854,3130,0.003130,38300
1759235776633195683,1759235776633198628,2945,0.002945,38400
1759235776695038772,1759235776695042938,4166,0.004166,38500
1759235776758281101,1759235776758283934,2833,0.002833,38600
1759235776818257356,1759235776818260504,3148,0.003148,38700
1759235776880476592,1759235776880480111,3519,0.003519,38800
1759235776945996939,1759235776946004680,7741,0.007741,38900
1759235777011317453,1759235777011320620,3167,0.003167,39000
1759235777074120486,1759235777074123449,2963,0.002963,39100
1759235777145293685,1759235777145296777,3092,0.003092,39200
1759235777199320107,1759235777199322977,2870,0.002870,39300
1759235777262254566,1759235777262258195,3629,0.003629,39400
1759235777320483450,1759235777320486895,3445,0.003445,39500
1759235777379692854,1759235777379695872,3018,0.003018,39600
1759235777437343794,1759235777437347572,3778,0.003778,39700
1759235777493541364,1759235777493545550,4186,0.004186,39800
1759235777555910212,1759235777555912527,2315,0.002315,39900
1759235777624931003,1759235777624935152,4149,0.004149,40000
1759235777685349110,1759235777685351666,2556,0.002556,40100
1759235777742937699,1759235777742940180,2481,0.002481,40200
1759235777804519158,1759235777804526898,7740,0.007740,40300
1759235777862307709,1759235777862310191,2482,0.002482,40400
1759235777929790556,1759235777929797668,7112,0.007112,40500
1759235777989484256,1759235777989492497,8241,0.008241,40600
1759235778053095492,1759235778053105048,9556,0.009556,40700
1759235778116852969,1759235778116856062,3093,0.003093,40800
1759235778174998984,1759235778175002095,3111,0.003111,40900
1759235778235929035,1759235778235932054,3019,0.003019,41000
1759235778297017087,1759235778297019364,2277,0.002277,41100
1759235778358737675,1759235778358741175,3500,0.003500,41200
1759235778421138300,1759235778421141615,3315,0.003315,41300
1759235778489112703,1759235778489115573,2870,0.002870,41400
1759235778549055588,1759235778549060069,4481,0.004481,41500
1759235778613566305,1759235778613568787,2482,0.002482,41600
1759235778680821616,1759235778680824560,2944,0.002944,41700
1759235778744940204,1759235778744943111,2907,0.002907,41800
1759235778810135736,1759235778810138884,3148,0.003148,41900
1759235778875454676,1759235778875457732,3056,0.003056,42000
1759235778944063746,1759235778944073134,9388,0.009388,42100
1759235779010986019,1759235779010990000,3981,0.003981,42200
1759235779068828848,1759235779068831941,3093,0.003093,42300
1759235779128490233,1759235779128493325,3092,0.003092,42400
1759235779194860358,1759235779194863321,2963,0.002963,42500
1759235779258460965,1759235779258465168,4203,0.004203,42600
1759235779313939590,1759235779313942553,2963,0.002963,42700
1759235779375694994,1759235779375698142,3148,0.003148,42800
1759235779434420860,1759235779434423989,3129,0.003129,42900
1759235779499730263,1759235779499733355,3092,0.003092,43000
1759235779556287722,1759235779556291370,3648,0.003648,43100
1759235779625956124,1759235779625959180,3056,0.003056,43200
1759235779686869546,1759235779686873009,3463,0.003463,43300
1759235779748181986,1759235779748193023,11037,0.011037,43400
1759235779814083093,1759235779814085889,2796,0.002796,43500
1759235779873927626,1759235779873930459,2833,0.002833,43600
1759235779933080344,1759235779933083714,3370,0.003370,43700
1759235779992636451,1759235779992640395,3944,0.003944,43800
1759235780053586891,1759235780053591336,4445,0.004445,43900
1759235780118580350,1759235780118584924,4574,0.004574,44000
1759235780185358271,1759235780185362271,4000,0.004000,44100
1759235780249016989,1759235780249020470,3481,0.003481,44200
1759235780320595373,1759235780320599799,4426,0.004426,44300
1759235780377768313,1759235780377771461,3148,0.003148,44400
1759235780439287772,1759235780439291402,3630,0.003630,44500
1759235780498507824,1759235780498511286,3462,0.003462,44600
1759235780557494838,1759235780557497931,3093,0.003093,44700
1759235780615692390,1759235780615695408,3018,0.003018,44800
1759235780673363478,1759235780673367756,4278,0.004278,44900
1759235780737755196,1759235780737758140,2944,0.002944,45000
1759235780799192266,1759235780799195340,3074,0.003074,45100
1759235780857754688,1759235780857758447,3759,0.003759,45200
1759235780915688165,1759235780915691332,3167,0.003167,45300
1759235780977340772,1759235780977343754,2982,0.002982,45400
1759235781041449175,1759235781041452175,3000,0.003000,45500
1759235781107322930,1759235781107327782,4852,0.004852,45600
1759235781181187758,1759235781181192980,5222,0.005222,45700
1759235781255295716,1759235781255299012,3296,0.003296,45800
1759235781314873378,1759235781314876878,3500,0.003500,45900
1759235781380603967,1759235781380607874,3907,0.003907,46000
1759235781445518573,1759235781445521777,3204,0.003204,46100
1759235781503250440,1759235781503253421,2981,0.002981,46200
1759235781561537343,1759235781561540769,3426,0.003426,46300
1759235781625751616,1759235781625754876,3260,0.003260,46400
1759235781685780446,1759235781685795668,15222,0.015222,46500
1759235781745504386,1759235781745507275,2889,0.002889,46600
1759235781807628771,1759235781807632419,3648,0.003648,46700
1759235781871452914,1759235781871455896,2982,0.002982,46800
1759235781930795003,1759235781930798540,3537,0.003537,46900
1759235781997489739,1759235781997493961,4222,0.004222,47000
1759235782100391528,1759235782100395269,3741,0.003741,47100
1759235782163254709,1759235782163257765,3056,0.003056,47200
1759235794412490509,1759235794412499287,8778,0.008778,0
1759235794477737708,1759235794477740875,3167,0.003167,100
1759235794535764205,1759235794535767871,3666,0.003666,200
1759235794591231460,1759235794591234849,3389,0.003389,300
1759235794655042067,1759235794655045511,3444,0.003444,400
1759235794707658063,1759235794707662952,4889,0.004889,500
1759235794765287560,1759235794765292245,4685,0.004685,600
1759235794820911000,1759235794820914389,3389,0.003389,700
1759235794875994219,1759235794875998071,3852,0.003852,800
1759235794932809289,1759235794932812493,3204,0.003204,900
1759235794989087304,1759235794989090378,3074,0.003074,1000
1759235795048027022,1759235795048030596,3574,0.003574,1100
1759235795114785647,1759235795114788925,3278,0.003278,1200
1759235795180135532,1759235795180138569,3037,0.003037,1300
1759235795239361509,1759235795239364713,3204,0.003204,1400
1759235795298609746,1759235795298613302,3556,0.003556,1500
1759235795361683612,1759235795361690279,6667,0.006667,1600
1759235795424001979,1759235795424005090,3111,0.003111,1700
1759235795495006640,1759235795495009826,3186,0.003186,1800
1759235795559335414,1759235795559340932,5518,0.005518,1900
1759235795616788003,1759235795616791688,3685,0.003685,2000
1759235795678963295,1759235795678966369,3074,0.003074,2100
1759235795740039143,1759235795740042365,3222,0.003222,2200
1759235795794499343,1759235795794502787,3444,0.003444,2300
1759235795855521542,1759235795855525172,3630,0.003630,2400
1759235795917775409,1759235795917778853,3444,0.003444,2500
1759235795975782997,1759235795975786571,3574,0.003574,2600
1759235796038612512,1759235796038616308,3796,0.003796,2700
1759235796099751545,1759235796099755100,3555,0.003555,2800
1759235796158499893,1759235796158503263,3370,0.003370,2900
1759235796216275296,1759235796216278555,3259,0.003259,3000
1759235796282473199,1759235796282477088,3889,0.003889,3100
1759235796342349769,1759235796342352862,3093,0.003093,3200
1759235796401274506,1759235796401277710,3204,0.003204,3300
1759235796462062317,1759235796462070595,8278,0.008278,3400
1759235796520004257,1759235796520007683,3426,0.003426,3500
1759235796582149846,1759235796582153883,4037,0.004037,3600
1759235796641131971,1759235796641135731,3760,0.003760,3700
1759235796708814819,1759235796708818226,3407,0.003407,3800
1759235796771582592,1759235796771586222,3630,0.003630,3900
1759235796834471051,1759235796834474496,3445,0.003445,4000
1759235796897249417,1759235796897252380,2963,0.002963,4100
1759235796962490802,1759235796962498469,7667,0.007667,4200
1759235797018109132,1759235797018112502,3370,0.003370,4300
1759235797081129646,1759235797081133090,3444,0.003444,4400
1759235797142438623,1759235797142441920,3297,0.003297,4500
1759235797201969990,1759235797201973119,3129,0.003129,4600
1759235797267366763,1759235797267369985,3222,0.003222,4700
1759235797329635037,1759235797329638074,3037,0.003037,4800
