recv_timestamp_ns,send_timestamp_ns,processing_ns,processing_ms,sequence
1759234327173197418,1759234327173201177,3759,0.003759,30200
1759234327235115062,1759234327235118211,3149,0.003149,30300
1759234327297766539,1759234327297770465,3926,0.003926,30400
1759234327361799274,1759234327361802367,3093,0.003093,30500
1759234327421436403,1759234327421440236,3833,0.003833,30600
1759234327484198676,1759234327484202120,3444,0.003444,30700
1759234327554177811,1759234327554181662,3851,0.003851,30800
1759234327621017504,1759234327621021079,3575,0.003575,30900
1759234327692885970,1759234327692888951,2981,0.002981,31000
1759234327755142151,1759234327755145484,3333,0.003333,31100
1759234327827050413,1759234327827054339,3926,0.003926,31200
1759234327894731883,1759234327894735587,3704,0.003704,31300
1759234327960320375,1759234327960323949,3574,0.003574,31400
1759234328025467275,1759234328025470775,3500,0.003500,31500
1759234328098838628,1759234328098851980,13352,0.013352,31600
1759234328169037447,1759234328169041503,4056,0.004056,31700
1759234328233833237,1759234328233837070,3833,0.003833,31800
1759234328302789298,1759234328302792724,3426,0.003426,31900
1759234328368879049,1759234328368882419,3370,0.003370,32000
1759234328438959295,1759234328438962684,3389,0.003389,32100
1759234328504323769,1759234328504327231,3462,0.003462,32200
1759234328575302050,1759234328575305920,3870,0.003870,32300
1759234328646808201,1759234328646811424,3223,0.003223,32400
1759234328715115727,1759234328715119079,3352,0.003352,32500
1759234328790263837,1759234328790267448,3611,0.003611,32600
1759234328865643576,1759234328865647224,3648,0.003648,32700
1759234328933661824,1759234328933664916,3092,0.003092,32800
1759234329008622656,1759234329008626156,3500,0.003500,32900
1759234329077520885,1759234329077524144,3259,0.003259,33000
1759234329139919714,1759234329139922770,3056,0.003056,33100
1759234329210757829,1759234329210761941,4112,0.004112,33200
1759234329278514282,1759234329278517578,3296,0.003296,33300
1759234329346620178,1759234329346623160,2982,0.002982,33400
1759234329417627497,1759234329417631923,4426,0.004426,33500
1759234329484795209,1759234329484799191,3982,0.003982,33600
1759234329554110530,1759234329554114512,3982,0.003982,33700
1759234329624751609,1759234329624754535,2926,0.002926,33800
1759234329698483757,1759234329698487517,3760,0.003760,33900
1759234329764189286,1759234329764193120,3834,0.003834,34000
1759234329846335147,1759234329846339480,4333,0.004333,34100
1759234329920334702,1759234329920339814,5112,0.005112,34200
1759234330000801954,1759234330000806158,4204,0.004204,34300
1759234330078617709,1759234330078622301,4592,0.004592,34400
1759234330143925998,1759234330143929386,3388,0.003388,34500
1759234330208469843,1759234330208473010,3167,0.003167,34600
1759234330280050217,1759234330280053272,3055,0.003055,34700
1759234330352686478,1759234330352692256,5778,0.005778,34800
1759234330418477692,1759234330418480359,2667,0.002667,34900
1759234330490448825,1759234330490452603,3778,0.003778,35000
1759234330558386833,1759234330558389944,3111,0.003111,35100
1759234330616019261,1759234330616022631,3370,0.003370,35200
1759234330683905973,1759234330683910306,4333,0.004333,35300
1759234330746199173,1759234330746202154,2981,0.002981,35400
1759234330820315080,1759234330820318451,3371,0.003371,35500
1759234330880699264,1759234330880702561,3297,0.003297,35600
1759234330945081017,1759234330945084129,3112,0.003112,35700
1759234331004035296,1759234331004038703,3407,0.003407,35800
1759234331064314702,1759234331064318610,3908,0.003908,35900
1759234331135386021,1759234331135389910,3889,0.003889,36000
1759234331198089110,1759234331198093054,3944,0.003944,36100
1759234331268279060,1759234331268282708,3648,0.003648,36200
1759234331332235702,1759234331332239313,3611,0.003611,36300
1759234331398565972,1759234331398569379,3407,0.003407,36400
1759234331464734463,1759234331464738500,4037,0.004037,36500
1759234331528929958,1759234331528933513,3555,0.003555,36600
1759234331591151158,1759234331591155176,4018,0.004018,36700
1759234331660340813,1759234331660344257,3444,0.003444,36800
1759234331725209732,1759234331725213528,3796,0.003796,36900
1759234331804619837,1759234331804624133,4296,0.004296,37000
1759234331880223798,1759234331880227039,3241,0.003241,37100
1759234331945695217,1759234331945698717,3500,0.003500,37200
1759234332018408978,1759234332018412645,3667,0.003667,37300
1759234332083342472,1759234332083345675,3203,0.003203,37400
1759234332154338143,1759234332154341772,3629,0.003629,37500
1759234332225157092,1759234332225163685,6593,0.006593,37600
1759234332291882065,1759234332291885750,3685,0.003685,37700
1759234332366508824,1759234332366512528,3704,0.003704,37800
1759234332436616441,1759234332436620607,4166,0.004166,37900
1759234332502903580,1759234332502906932,3352,0.003352,38000
1759234332567779889,1759234332567783870,3981,0.003981,38100
1759234332636149748,1759234332636153526,3778,0.003778,38200
1759234332704448312,1759234332704451978,3666,0.003666,38300
1759234332773886151,1759234332773890281,4130,0.004130,38400
1759234332852207424,1759234332852210980,3556,0.003556,38500
1759234332918749064,1759234332918752601,3537,0.003537,38600
1759234332993400620,1759234332993404045,3425,0.003425,38700
1759234333063507292,1759234333063510699,3407,0.003407,38800
1759234333129201044,1759234333129204433,3389,0.003389,38900
1759234333219630265,1759234333219634358,4093,0.004093,39000
1759234333282154077,1759234333282158317,4240,0.004240,39100
1759234333352940878,1759234333352945285,4407,0.004407,39200
1759234333420884516,1759234333420888145,3629,0.003629,39300
1759234333491311688,1759234333491315132,3444,0.003444,39400
1759234333557777476,1759234333557781661,4185,0.004185,39500
1759234333627354686,1759234333627357797,3111,0.003111,39600
1759234333699419615,1759234333699423708,4093,0.004093,39700
1759234333761297631,1759234333761301538,3907,0.003907,39800
1759234333834935151,1759234333834938817,3666,0.003666,39900
1759234333917551974,1759234333917555771,3797,0.003797,40000
1759234333996911487,1759234333996915209,3722,0.003722,40100
1759234334068833268,1759234334068836565,3297,0.003297,40200
1759234334134384539,1759234334134388576,4037,0.004037,40300
1759234334200386809,1759234334200390476,3667,0.003667,40400
1759234334267536078,1759234334267539949,3871,0.003871,40500
1759234334340800858,1759234334340804765,3907,0.003907,40600
1759234334426955826,1759234334426958196,2370,0.002370,40700
1759234334492192726,1759234334492195004,2278,0.002278,40800
1759234334559129292,1759234334559132736,3444,0.003444,40900
1759234334631597406,1759234334631601221,3815,0.003815,41000
1759234334693355311,1759234334693359144,3833,0.003833,41100
1759234334759490822,1759234334759494822,4000,0.004000,41200
1759234334835741505,1759234334835744950,3445,0.003445,41300
1759234334909100100,1759234334909104063,3963,0.003963,41400
1759234334977524200,1759234334977527663,3463,0.003463,41500
1759234335044386581,1759234335044390636,4055,0.004055,41600
1759234335108502427,1759234335108514631,12204,0.012204,41700
1759234335173027033,1759234335173030792,3759,0.003759,41800
1759234335246068646,1759234335246072535,3889,0.003889,41900
1759234335311866991,1759234335311870343,3352,0.003352,42000
1759234335385154604,1759234335385158382,3778,0.003778,42100
1759234335452632595,1759234335452634910,2315,0.002315,42200
1759234335512541225,1759234335512544521,3296,0.003296,42300
1759234335578882773,1759234335578886347,3574,0.003574,42400
1759234335641252992,1759234335641256584,3592,0.003592,42500
1759234335700858900,1759234335700863178,4278,0.004278,42600
1759234335769667000,1759234335769670241,3241,0.003241,42700
1759234335833311070,1759234335833314866,3796,0.003796,42800
1759234335903634872,1759234335903638261,3389,0.003389,42900
1759234335967397589,1759234335967401441,3852,0.003852,43000
1759234336029481179,1759234336029484716,3537,0.003537,43100
1759234336091865140,1759234336091868806,3666,0.003666,43200
1759234336150873659,1759234336150877196,3537,0.003537,43300
1759234336217966966,1759234336217973799,6833,0.006833,43400
1759234336279168483,1759234336279171983,3500,0.003500,43500
1759234336340873555,1759234336340877444,3889,0.003889,43600
1759234336399692223,1759234336399696371,4148,0.004148,43700
1759234336460239204,1759234336460243519,4315,0.004315,43800
1759234336519551539,1759234336519558168,6629,0.006629,43900
1759234336586030309,1759234336586034586,4277,0.004277,44000
1759234336650530692,1759234336650534174,3482,0.003482,44100
1759234336711289913,1759234336711300691,10778,0.010778,44200
1759234336781312531,1759234336781315290,2759,0.002759,44300
1759234336843797306,1759234336843800954,3648,0.003648,44400
1759234336982166135,1759234336982170246,4111,0.004111,44500
1759234337177083451,1759234337177086914,3463,0.003463,44600
1759234337235739305,1759234337235742490,3185,0.003185,44700
1759234349488815152,1759234349488823467,8315,0.008315,0
1759234349552955427,1759234349552959279,3852,0.003852,100
1759234349623980194,1759234349623983805,3611,0.003611,200
1759234349686688637,1759234349686691433,2796,0.002796,300
1759234349744902623,1759234349744907604,4981,0.004981,400
1759234349810349118,1759234349810352414,3296,0.003296,500
1759234349868541622,1759234349868545085,3463,0.003463,600
1759234349936623633,1759234349936627003,3370,0.003370,700
1759234349999624761,1759234349999628354,3593,0.003593,800
1759234350065652738,1759234350065656404,3666,0.003666,900
1759234350127363090,1759234350127366534,3444,0.003444,1000
1759234350206088884,1759234350206098828,9944,0.009944,1100
1759234350267055644,1759234350267058959,3315,0.003315,1200
1759234350333357898,1759234350333363898,6000,0.006000,1300
1759234350412155322,1759234350412158211,2889,0.002889,1400
1759234350476591245,1759234350476595264,4019,0.004019,1500
1759234350544445497,1759234350544449275,3778,0.003778,1600
1759234350611973268,1759234350611976194,2926,0.002926,1700
1759234350676448320,1759234350676452080,3760,0.003760,1800
1759234350747167902,1759234350747171754,3852,0.003852,1900
1759234350815336635,1759234350815339672,3037,0.003037,2000
1759234350880337631,1759234350880341983,4352,0.004352,2100
1759234350945606553,1759234350945609368,2815,0.002815,2200
1759234350999352915,1759234350999356193,3278,0.003278,2300
1759234351060415082,1759234351060419527,4445,0.004445,2400
1759234351126498781,1759234351126503855,5074,0.005074,2500
1759234351187450375,1759234351187454782,4407,0.004407,2600
1759234351252711334,1759234351252714704,3370,0.003370,2700
1759234351322977046,1759234351322980231,3185,0.003185,2800
1759234351378766239,1759234351378769609,3370,0.003370,2900
1759234351449030544,1759234351449033025,2481,0.002481,3000
1759234351511690839,1759234351511695135,4296,0.004296,3100
1759234351568939085,1759234351568942270,3185,0.003185,3200
1759234351635381969,1759234351635385080,3111,0.003111,3300
1759234351701279557,1759234351701283557,4000,0.004000,3400
1759234351765289850,1759234351765292924,3074,0.003074,3500
1759234351835642618,1759234351835645988,3370,0.003370,3600
1759234351900911503,1759234351900914540,3037,0.003037,3700
1759234351969326865,1759234351969330940,4075,0.004075,3800
1759234352039031671,1759234352039035338,3667,0.003667,3900
1759234352099659414,1759234352099662951,3537,0.003537,4000
1759234352168013443,1759234352168017110,3667,0.003667,4100
1759234352233755809,1759234352233758605,2796,0.002796,4200
1759234352298925509,1759234352298928472,2963,0.002963,4300
1759234352367279501,1759234352367284001,4500,0.004500,4400
1759234352428767743,1759234352428771224,3481,0.003481,4500
1759234352493118073,1759234352493122351,4278,0.004278,4600
1759234352559288865,1759234352559291606,2741,0.002741,4700
1759234352616324130,1759234352616326926,2796,0.002796,4800
1759234352677398279,1759234352677401613,3334,0.003334,4900
1759234352736554394,1759234352736557801,3407,0.003407,5000
1759234352798508857,1759234352798512431,3574,0.003574,5100
1759234352863748094,1759234352863751853,3759,0.003759,5200
1759234352924926354,1759234352924929428,3074,0.003074,5300
1759234352992349366,1759234352992352718,3352,0.003352,5400
1759234353065506446,1759234353065509353,2907,0.002907,5500
1759234353125577596,1759234353125581041,3445,0.003445,5600
1759234353186735579,1759234353186738524,2945,0.002945,5700
1759234353247964691,1759234353247967784,3093,0.003093,5800
1759234353308603286,1759234353308606878,3592,0.003592,5900
1759234353377914666,1759234353377917907,3241,0.003241,6000
1759234353442830626,1759234353442833681,3055,0.003055,6100
1759234353512753506,1759234353512757135,3629,0.003629,6200
1759234353575613468,1759234353575616764,3296,0.003296,6300
1759234353636140673,1759234353636144247,3574,0.003574,6400
1759234353699688431,1759234353699692301,3870,0.003870,6500
1759234353760525914,1759234353760529729,3815,0.003815,6600
1759234353821881304,1759234353821884767,3463,0.003463,6700
1759234353882675046,1759234353882678065,3019,0.003019,6800
1759234353952350463,1759234353952354093,3630,0.003630,6900
1759234354028047688,1759234354028051521,3833,0.003833,7000
1759234354098759104,1759234354098762085,2981,0.002981,7100
1759234354172247572,1759234354172251294,3722,0.003722,7200
