recv_timestamp_ns,send_timestamp_ns,processing_ns,processing_ms,sequence
1759240879466015344,1759240879466019178,3834,0.003834,12700
1759240879521361941,1759240879521365089,3148,0.003148,12800
1759240879585142127,1759240879585145183,3056,0.003056,12900
1759240879654153948,1759240879654156967,3019,0.003019,13000
1759240879714742531,1759240879714745568,3037,0.003037,13100
1759240879777482313,1759240879777485368,3055,0.003055,13200
1759240879839107449,1759240879839111115,3666,0.003666,13300
1759240879908630435,1759240879908636916,6481,0.006481,13400
1759240879973802858,1759240879973805858,3000,0.003000,13500
1759240880032697150,1759240880032700557,3407,0.003407,13600
1759240880101026769,1759240880101030009,3240,0.003240,13700
1759240880176497610,1759240880176500388,2778,0.002778,13800
1759240880242413513,1759240880242416643,3130,0.003130,13900
1759240880313564643,1759240880313567773,3130,0.003130,14000
1759240880382464353,1759240880382467631,3278,0.003278,14100
1759240880449931030,1759240880449933993,2963,0.002963,14200
1759240880519773331,1759240880519776701,3370,0.003370,14300
1759240880595933059,1759240880595935911,2852,0.002852,14400
1759240880661524389,1759240880661527222,2833,0.002833,14500
1759240880722858156,1759240880722861748,3592,0.003592,14600
1759240880793192047,1759240880793194936,2889,0.002889,14700
1759240880854069408,1759240880854076278,6870,0.006870,14800
1759240880914290455,1759240880914294085,3630,0.003630,14900
1759240880978725603,1759240880978728418,2815,0.002815,15000
1759240881032468464,1759240881032472390,3926,0.003926,15100
1759240881099284772,1759240881099287661,2889,0.002889,15200
1759240881158930396,1759240881158934710,4314,0.004314,15300
1759240881219216666,1759240881219220110,3444,0.003444,15400
1759240881288896578,1759240881288900078,3500,0.003500,15500
1759240881349753383,1759240881349757402,4019,0.004019,15600
1759240881410043209,1759240881410045875,2666,0.002666,15700
1759240881473508970,1759240881473512248,3278,0.003278,15800
1759240881540313890,1759240881540316649,2759,0.002759,15900
1759240881601074084,1759240881601077751,3667,0.003667,16000
1759240881667193432,1759240881667196487,3055,0.003055,16100
1759240881730787730,1759240881730791341,3611,0.003611,16200
1759240881798523869,1759240881798526573,2704,0.002704,16300
1759240881863237702,1759240881863241257,3555,0.003555,16400
1759240881934858850,1759240881934863016,4166,0.004166,16500
1759240882003712190,1759240882003714542,2352,0.002352,16600
1759240882060415618,1759240882060418469,2851,0.002851,16700
1759240882127181093,1759240882127183945,2852,0.002852,16800
1759240882182743376,1759240882182746376,3000,0.003000,16900
1759240882250186368,1759240882250189238,2870,0.002870,17000
1759240882317048325,1759240882317051769,3444,0.003444,17100
1759240882391951020,1759240882391954002,2982,0.002982,17200
1759240882456786075,1759240882456791964,5889,0.005889,17300
1759240882525881526,1759240882525885341,3815,0.003815,17400
1759240882591174431,1759240882591177357,2926,0.002926,17500
1759240882659377088,1759240882659380311,3223,0.003223,17600
1759240882727136024,1759240882727138858,2834,0.002834,17700
1759240882796002365,1759240882796005346,2981,0.002981,17800
1759240882857284651,1759240882857287447,2796,0.002796,17900
1759240882926594861,1759240882926597824,2963,0.002963,18000
1759240883001280853,1759240883001283871,3018,0.003018,18100
1759240883061926456,1759240883061929345,2889,0.002889,18200
1759240883131429480,1759240883131432573,3093,0.003093,18300
1759240883185254323,1759240883185257138,2815,0.002815,18400
1759240883250409803,1759240883250412266,2463,0.002463,18500
1759240883311918459,1759240883311921644,3185,0.003185,18600
1759240883377495753,1759240883377499068,3315,0.003315,18700
1759240883446416205,1759240883446418760,2555,0.002555,18800
1759240883501968802,1759240883501971784,2982,0.002982,18900
1759240883561372316,1759240883561380519,8203,0.008203,19000
1759240883624552523,1759240883624555560,3037,0.003037,19100
1759240883689422597,1759240883689426356,3759,0.003759,19200
1759240883758309956,1759240883758315826,5870,0.005870,19300
1759240883813951183,1759240883813953998,2815,0.002815,19400
1759240883881065473,1759240883881068713,3240,0.003240,19500
1759240883951065922,1759240883951068292,2370,0.002370,19600
1759240884009264864,1759240884009267920,3056,0.003056,19700
1759240884070287781,1759240884070290874,3093,0.003093,19800
1759240884133414045,1759240884133416804,2759,0.002759,19900
1759240884201652369,1759240884201655999,3630,0.003630,20000
1759240884273316166,1759240884273318851,2685,0.002685,20100
1759240884326036641,1759240884326040141,3500,0.003500,20200
1759240884393130117,1759240884393133339,3222,0.003222,20300
1759240884460810869,1759240884460813757,2888,0.002888,20400
1759240884524012169,1759240884524015113,2944,0.002944,20500
1759240884590077332,1759240884590080165,2833,0.002833,20600
1759240884665604582,1759240884665608267,3685,0.003685,20700
1759240884730793970,1759240884730797192,3222,0.003222,20800
1759240884794525695,1759240884794528639,2944,0.002944,20900
1759240884860116137,1759240884860121804,5667,0.005667,21000
1759240884927530574,1759240884927534093,3519,0.003519,21100
1759240884990157024,1759240884990159617,2593,0.002593,21200
1759240885050746313,1759240885050749387,3074,0.003074,21300
1759240885112918838,1759240885112921968,3130,0.003130,21400
1759240885188245812,1759240885188249237,3425,0.003425,21500
1759240885249298025,1759240885249300969,2944,0.002944,21600
1759240885306586915,1759240885306589619,2704,0.002704,21700
1759240885370048511,1759240885370051493,2982,0.002982,21800
1759240885447184702,1759240885447188980,4278,0.004278,21900
1759240885508497989,1759240885508501174,3185,0.003185,22000
1759240885579791565,1759240885579794602,3037,0.003037,22100
1759240885648287055,1759240885648290241,3186,0.003186,22200
1759240885732613542,1759240885732617135,3593,0.003593,22300
1759240885793999348,1759240885794002570,3222,0.003222,22400
1759240885860752509,1759240885860755472,2963,0.002963,22500
1759240885934705857,1759240885934708931,3074,0.003074,22600
1759240885998995358,1759240885998998136,2778,0.002778,22700
1759240886062221140,1759240886062225288,4148,0.004148,22800
1759240886122805170,1759240886122808763,3593,0.003593,22900
1759240886180552466,1759240886180555966,3500,0.003500,23000
1759240886241294366,1759240886241298792,4426,0.004426,23100
1759240886306834809,1759240886306837828,3019,0.003019,23200
1759240886369413482,1759240886369416241,2759,0.002759,23300
1759240886433801835,1759240886433804854,3019,0.003019,23400
1759240886492466592,1759240886492469518,2926,0.002926,23500
1759240886561066916,1759240886561070213,3297,0.003297,23600
1759240886631519884,1759240886631522958,3074,0.003074,23700
1759240886709614610,1759240886709617702,3092,0.003092,23800
1759240886769792307,1759240886769795659,3352,0.003352,23900
1759240886833688736,1759240886833691680,2944,0.002944,24000
1759240886895639281,1759240886895642281,3000,0.003000,24100
1759240886959893283,1759240886959901968,8685,0.008685,24200
1759240887038926506,1759240887038929450,2944,0.002944,24300
1759240887109870213,1759240887109873584,3371,0.003371,24400
1759240887179649683,1759240887179652701,3018,0.003018,24500
1759240887250095632,1759240887250098317,2685,0.002685,24600
1759240887308941555,1759240887308944704,3149,0.003149,24700
1759240887395627111,1759240887395630574,3463,0.003463,24800
1759240887463117013,1759240887463120328,3315,0.003315,24900
1759240887534162498,1759240887534165460,2962,0.002962,25000
1759240887596599319,1759240887596603412,4093,0.004093,25100
1759240887662990723,1759240887662993075,2352,0.002352,25200
1759240887737784754,1759240887737787661,2907,0.002907,25300
1759240887793501204,1759240887793504463,3259,0.003259,25400
1759240887856944023,1759240887856946968,2945,0.002945,25500
1759240887918604606,1759240887918608347,3741,0.003741,25600
1759240887983081645,1759240887983085034,3389,0.003389,25700
1759240888047762405,1759240888047765368,2963,0.002963,25800
1759240888104818482,1759240888104821926,3444,0.003444,25900
1759240888169415539,1759240888169418594,3055,0.003055,26000
1759240888232641303,1759240888232644433,3130,0.003130,26100
1759240888296447011,1759240888296450492,3481,0.003481,26200
1759240888359150721,1759240888359153480,2759,0.002759,26300
1759240888419223567,1759240888419226623,3056,0.003056,26400
1759240888484686307,1759240888484689622,3315,0.003315,26500
1759240888558436045,1759240888558439397,3352,0.003352,26600
1759240888622200289,1759240888622203715,3426,0.003426,26700
1759240888691462150,1759240888691465094,2944,0.002944,26800
1759240888762837986,1759240888762846245,8259,0.008259,26900
1759240888825945880,1759240888825948750,2870,0.002870,27000
1759240888886842317,1759240888886845150,2833,0.002833,27100
1759240888952825426,1759240888952828463,3037,0.003037,27200
1759240889016323597,1759240889016326708,3111,0.003111,27300
1759240889085028404,1759240889085031422,3018,0.003018,27400
1759240889145810934,1759240889145814619,3685,0.003685,27500
1759240889204293340,1759240889204296433,3093,0.003093,27600
1759240889276467378,1759240889276470249,2871,0.002871,27700
1759240889330847592,1759240889330850406,2814,0.002814,27800
1759240889393913209,1759240889393916134,2925,0.002925,27900
1759240889450389102,1759240889450392305,3203,0.003203,28000
1759240889517362579,1759240889517366134,3555,0.003555,28100
1759240889585509405,1759240889585513868,4463,0.004463,28200
1759240889652955104,1759240889652958270,3166,0.003166,28300
1759240889729466445,1759240889729469668,3223,0.003223,28400
1759240889786466522,1759240889786469707,3185,0.003185,28500
1759240889844223931,1759240889844227227,3296,0.003296,28600
1759240889910473113,1759240889910476076,2963,0.002963,28700
1759240889972754566,1759240889972757881,3315,0.003315,28800
1759240890035088055,1759240890035091370,3315,0.003315,28900
1759240890098945633,1759240890098949022,3389,0.003389,29000
1759240890157545021,1759240890157547892,2871,0.002871,29100
1759240890224679147,1759240890224681850,2703,0.002703,29200
1759240890294829838,1759240890294833727,3889,0.003889,29300
1759240890350842751,1759240890350846455,3704,0.003704,29400
1759240890416379399,1759240890416382955,3556,0.003556,29500
1759240890470199614,1759240890470203707,4093,0.004093,29600
1759240890532912844,1759240890532917807,4963,0.004963,29700
1759240890610351276,1759240890610354387,3111,0.003111,29800
1759240890667956315,1759240890667959685,3370,0.003370,29900
1759240890732425651,1759240890732428965,3314,0.003314,30000
1759240890799380313,1759240890799383388,3075,0.003075,30100
1759240890865303868,1759240890865307998,4130,0.004130,30200
1759240890931301700,1759240890931305052,3352,0.003352,30300
1759240890995441314,1759240890995444148,2834,0.002834,30400
1759240891055793994,1759240891055797124,3130,0.003130,30500
1759240891122890176,1759240891122893342,3166,0.003166,30600
1759240891201620957,1759240891201623920,2963,0.002963,30700
1759240891292096913,1759240891292100227,3314,0.003314,30800
1759240891356948100,1759240891356951840,3740,0.003740,30900
1759240891424252836,1759240891424255429,2593,0.002593,31000
1759240891477190776,1759240891477194757,3981,0.003981,31100
1759240891548968390,1759240891548977056,8666,0.008666,31200
1759240891612771265,1759240891612778524,7259,0.007259,31300
1759240891679053355,1759240891679064485,11130,0.011130,31400
1759240891738012372,1759240891738015169,2797,0.002797,31500
1759240891802728541,1759240891802731226,2685,0.002685,31600
1759240891876905242,1759240891876908353,3111,0.003111,31700
1759240891942544834,1759240891942548742,3908,0.003908,31800
1759240892004788176,1759240892004791232,3056,0.003056,31900
1759240892068930939,1759240892068935458,4519,0.004519,32000
1759240892142965548,1759240892142968566,3018,0.003018,32100
1759240892209686175,1759240892209689120,2945,0.002945,32200
1759240892270254966,1759240892270258170,3204,0.003204,32300
1759240892333155473,1759240892333163084,7611,0.007611,32400
1759240892393686375,1759240892393689042,2667,0.002667,32500
1759240892461473463,1759240892461478092,4629,0.004629,32600
1759240892517587487,1759240892517590209,2722,0.002722,32700
1759240892583509505,1759240892583512412,2907,0.002907,32800
1759240892654223344,1759240892654226270,2926,0.002926,32900
1759240892728391175,1759240892728394156,2981,0.002981,33000
1759240892815644842,1759240892815647787,2945,0.002945,33100
1759240892889894413,1759240892889897172,2759,0.002759,33200
1759240892959633514,1759240892959662977,29463,0.029463,33300
1759240893022852058,1759240893022854743,2685,0.002685,33400
1759240893085101641,1759240893085104604,2963,0.002963,33500
1759240893148734332,1759240893148738443,4111,0.004111,33600
1759240893213810278,1759240893213813963,3685,0.003685,33700
1759240893290844528,1759240893290848139,3611,0.003611,33800
1759240893371205083,1759240893371208102,3019,0.003019,33900
1759240893415514045,1759240893415517249,3204,0.003204,34000
1759240893480067363,1759240893480070586,3223,0.003223,34100
1759240893546959139,1759240893546962009,2870,0.002870,34200
1759240893604556437,1759240893604560308,3871,0.003871,34300
1759240893677503049,1759240893677506308,3259,0.003259,34400
1759240893733747444,1759240893733751351,3907,0.003907,34500
1759240893798139003,1759240893798142429,3426,0.003426,34600
1759240893861654453,1759240893861657342,2889,0.002889,34700
1759240893927806675,1759240893927810045,3370,0.003370,34800
1759240894001081434,1759240894001084489,3055,0.003055,34900
1759240894059934822,1759240894059937711,2889,0.002889,35000
1759240894128060631,1759240894128063743,3112,0.003112,35100
1759240894189976364,1759240894189979345,2981,0.002981,35200
1759240894254468349,1759240894254471257,2908,0.002908,35300
1759240894313930347,1759240894313933773,3426,0.003426,35400
1759240894382840969,1759240894382844395,3426,0.003426,35500
1759240894444848109,1759240894444851461,3352,0.003352,35600
1759240894512391883,1759240894512395457,3574,0.003574,35700
1759240894570500662,1759240894570503773,3111,0.003111,35800
1759240894639953987,1759240894639958412,4425,0.004425,35900
1759240894705494228,1759240894705498284,4056,0.004056,36000
1759240894777810268,1759240894777818953,8685,0.008685,36100
1759240894841756921,1759240894841760829,3908,0.003908,36200
1759240894908030846,1759240894908034532,3686,0.003686,36300
1759240894963889520,1759240894963892631,3111,0.003111,36400
1759240895033292530,1759240895033295289,2759,0.002759,36500
1759240895099810436,1759240895099813140,2704,0.002704,36600
1759240895161473114,1759240895161476503,3389,0.003389,36700
1759240895221136242,1759240895221139853,3611,0.003611,36800
1759240895282447976,1759240895282450828,2852,0.002852,36900
1759240895338548742,1759240895338552094,3352,0.003352,37000
1759240895398875775,1759240895398878682,2907,0.002907,37100
1759240895463220372,1759240895463224279,3907,0.003907,37200
1759240895688386064,1759240895688389082,3018,0.003018,37300
1759240895749085318,1759240895749088336,3018,0.003018,37400
1759240895806692691,1759240895806695987,3296,0.003296,37500
1759240895876285516,1759240895876288442,2926,0.002926,37600
1759240895942525738,1759240895942529812,4074,0.004074,37700
1759240896008863496,1759240896008866478,2982,0.002982,37800
1759240896095709426,1759240896095713185,3759,0.003759,37900
1759240896177110721,1759240896177113740,3019,0.003019,38000
1759240896237804309,1759240896237807105,2796,0.002796,38100
1759240896312702491,1759240896312705695,3204,0.003204,38200
1759240896380062432,1759240896380065247,2815,0.002815,38300
1759240896457915811,1759240896457918551,2740,0.002740,38400
1759240896519180490,1759240896519183508,3018,0.003018,38500
1759240896583539957,1759240896583542865,2908,0.002908,38600
1759240896650918158,1759240896650921714,3556,0.003556,38700
1759240896718139378,1759240896718142211,2833,0.002833,38800
1759240896786523854,1759240896786526947,3093,0.003093,38900
1759240896854687608,1759240896854690886,3278,0.003278,39000
1759240896915346252,1759240896915349511,3259,0.003259,39100
1759240896976375802,1759240896976378524,2722,0.002722,39200
1759240897035176025,1759240897035179210,3185,0.003185,39300
1759240897099077975,1759240897099086753,8778,0.008778,39400
1759240897163733831,1759240897163736794,2963,0.002963,39500
1759240897222096796,1759240897222100129,3333,0.003333,39600
1759240897281896979,1759240897281899442,2463,0.002463,39700
1759240897341741532,1759240897341744773,3241,0.003241,39800
1759240897410740452,1759240897410743859,3407,0.003407,39900
1759240897474410033,1759240897474419255,9222,0.009222,40000
1759240897530480169,1759240897530483410,3241,0.003241,40100
1759240897593031901,1759240897593035735,3834,0.003834,40200
1759240897672826664,1759240897672829812,3148,0.003148,40300
1759240897727500082,1759240897727503193,3111,0.003111,40400
1759240897792351697,1759240897792354715,3018,0.003018,40500
1759240897860527433,1759240897860530359,2926,0.002926,40600
1759240897921482132,1759240897921487261,5129,0.005129,40700
1759240897984943102,1759240897984945991,2889,0.002889,40800
1759240898064400884,1759240898064403681,2797,0.002797,40900
1759240898134591949,1759240898134594986,3037,0.003037,41000
1759240898206717583,1759240898206720342,2759,0.002759,41100
1759240898265664324,1759240898265667176,2852,0.002852,41200
1759240898327250466,1759240898327253799,3333,0.003333,41300
1759240898389859865,1759240898389862235,2370,0.002370,41400
1759240898448670902,1759240898448674865,3963,0.003963,41500
1759240898516095289,1759240898516098585,3296,0.003296,41600
1759240898580978626,1759240898580982071,3445,0.003445,41700
1759240898643092063,1759240898643095193,3130,0.003130,41800
1759240898714327384,1759240898714330551,3167,0.003167,41900
1759240898771588796,1759240898771592222,3426,0.003426,42000
1759240898838146630,1759240898838150278,3648,0.003648,42100
1759240898907536511,1759240898907539289,2778,0.002778,42200
1759240898976055080,1759240898976058099,3019,0.003019,42300
1759240899054089199,1759240899054092070,2871,0.002871,42400
1759240899125436114,1759240899125439428,3314,0.003314,42500
1759240899186405739,1759240899186408961,3222,0.003222,42600
1759240899261293200,1759240899261296311,3111,0.003111,42700
1759240899330026213,1759240899330029027,2814,0.002814,42800
1759240899387631402,1759240899387634606,3204,0.003204,42900
1759240899452552795,1759240899452556017,3222,0.003222,43000
1759240899517264522,1759240899517267577,3055,0.003055,43100
1759240899580791881,1759240899580795104,3223,0.003223,43200
1759240899660194757,1759240899660197553,2796,0.002796,43300
1759240899726945516,1759240899726948219,2703,0.002703,43400
1759240899789322637,1759240899789325526,2889,0.002889,43500
1759240899869904158,1759240899869907843,3685,0.003685,43600
1759240899938810263,1759240899938812912,2649,0.002649,43700
1759240900010356621,1759240900010359307,2686,0.002686,43800
1759240900074345239,1759240900074348758,3519,0.003519,43900
1759240900146020431,1759240900146022986,2555,0.002555,44000
1759240900210463696,1759240900210467825,4129,0.004129,44100
1759240900274952479,1759240900274954905,2426,0.002426,44200
1759240900346008339,1759240900346013135,4796,0.004796,44300
1759240900421658687,1759240900421662446,3759,0.003759,44400
1759240900477789547,1759240900477792621,3074,0.003074,44500
1759240900540582353,1759240900540585612,3259,0.003259,44600
1759240900609126552,1759240900609130385,3833,0.003833,44700
1759240900678582971,1759240900678586101,3130,0.003130,44800
1759240900742209201,1759240900742212201,3000,0.003000,44900
1759240900809081219,1759240900809084164,2945,0.002945,45000
1759240900870185252,1759240900870188474,3222,0.003222,45100
1759240900947620929,1759240900947623947,3018,0.003018,45200
1759240901014070337,1759240901014073429,3092,0.003092,45300
1759240901078716805,1759240901078719139,2334,0.002334,45400
1759240901140674873,1759240901140678280,3407,0.003407,45500
1759240901200933982,1759240901200938130,4148,0.004148,45600
1759240901271407306,1759240901271412010,4704,0.004704,45700
1759240901337629271,1759240901337632493,3222,0.003222,45800
1759240913597840049,1759240913597847345,7296,0.007296,0
1759240913662774168,1759240913662777872,3704,0.003704,100
1759240913724289333,1759240913724292778,3445,0.003445,200
1759240913788352233,1759240913788355195,2962,0.002962,300
1759240913866394135,1759240913866397265,3130,0.003130,400
1759240913932867806,1759240913932870843,3037,0.003037,500
1759240913996340818,1759240913996344929,4111,0.004111,600
1759240914054252844,1759240914054255714,2870,0.002870,700
1759240914106203032,1759240914106206347,3315,0.003315,800
1759240914175610030,1759240914175612864,2834,0.002834,900
1759240914238195026,1759240914238198174,3148,0.003148,1000
1759240914310855794,1759240914310859424,3630,0.003630,1100
1759240914378202167,1759240914378205204,3037,0.003037,1200
1759240914436448451,1759240914436451618,3167,0.003167,1300
1759240914495547345,1759240914495550715,3370,0.003370,1400
1759240914552868705,1759240914552871872,3167,0.003167,1500
1759240914619059359,1759240914619062729,3370,0.003370,1600
1759240914686658139,1759240914686660880,2741,0.002741,1700
1759240914748374063,1759240914748377600,3537,0.003537,1800
1759240914814032292,1759240914814035070,2778,0.002778,1900
1759240914880618149,1759240914880620538,2389,0.002389,2000
1759240914939125099,1759240914939128821,3722,0.003722,2100
1759240915003395572,1759240915003399165,3593,0.003593,2200
1759240915065186256,1759240915065189681,3425,0.003425,2300
1759240915129243322,1759240915129246470,3148,0.003148,2400
1759240915202635292,1759240915202638440,3148,0.003148,2500
1759240915267130599,1759240915267133839,3240,0.003240,2600
1759240915335564673,1759240915335567710,3037,0.003037,2700
1759240915409856548,1759240915409865641,9093,0.009093,2800
1759240915471535195,1759240915471538325,3130,0.003130,2900
1759240915529969849,1759240915529973368,3519,0.003519,3000
1759240915592743901,1759240915592746771,2870,0.002870,3100
1759240915648599654,1759240915648603098,3444,0.003444,3200
1759240915709560599,1759240915709563284,2685,0.002685,3300
1759240915774187164,1759240915774190812,3648,0.003648,3400
1759240915838215675,1759240915838218749,3074,0.003074,3500
1759240915900996189,1759240915900998967,2778,0.002778,3600
1759240915967164195,1759240915967168140,3945,0.003945,3700
1759240916033343442,1759240916033346313,2871,0.002871,3800
1759240916091789930,1759240916091792856,2926,0.002926,3900
1759240916153759910,1759240916153763076,3166,0.003166,4000
1759240916231264037,1759240916231267981,3944,0.003944,4100
1759240916300159573,1759240916300162796,3223,0.003223,4200
1759240916369940701,1759240916369944052,3351,0.003351,4300
1759240916431741440,1759240916431744569,3129,0.003129,4400
1759240916489872669,1759240916489875521,2852,0.002852,4500
1759240916550372560,1759240916550376486,3926,0.003926,4600
1759240916616813547,1759240916616817084,3537,0.003537,4700
1759240916676336921,1759240916676340217,3296,0.003296,4800
1759240916743045019,1759240916743048111,3092,0.003092,4900
1759240916809436987,1759240916809441098,4111,0.004111,5000
1759240916881138480,1759240916881142425,3945,0.003945,5100
1759240916939851023,1759240916939853912,2889,0.002889,5200
1759240917002799352,1759240917002802389,3037,0.003037,5300
1759240917066866401,1759240917066869271,2870,0.002870,5400
1759240917132896186,1759240917132899056,2870,0.002870,5500
1759240917198580286,1759240917198582767,2481,0.002481,5600
1759240917267824507,1759240917267827600,3093,0.003093,5700
1759240917338973020,1759240917338975743,2723,0.002723,5800
1759240917418298217,1759240917418302255,4038,0.004038,5900
1759240917489222287,1759240917489224731,2444,0.002444,6000
1759240917553161447,1759240917553164780,3333,0.003333,6100
1759240917609233052,1759240917609237515,4463,0.004463,6200
1759240917681306915,1759240917681310637,3722,0.003722,6300
1759240917747922420,1759240917747926105,3685,0.003685,6400
1759240917857498674,1759240917857501970,3296,0.003296,6500
1759240917947430975,1759240917947433771,2796,0.002796,6600
1759240918035624021,1759240918035627632,3611,0.003611,6700
1759240918113310592,1759240918113313444,2852,0.002852,6800
1759240918191896829,1759240918191899569,2740,0.002740,6900
1759240918269448067,1759240918269451049,2982,0.002982,7000
1759240918329672015,1759240918329674496,2481,0.002481,7100
1759240918414174681,1759240918414177625,2944,0.002944,7200
1759240918492002975,1759240918492008141,5166,0.005166,7300
1759240918565888981,1759240918565901833,12852,0.012852,7400
1759240918628080553,1759240918628083979,3426,0.003426,7500
1759240918703671056,1759240918703673575,2519,0.002519,7600
1759240918765947610,1759240918765950832,3222,0.003222,7700
1759240918825393503,1759240918825397429,3926,0.003926,7800
1759240918892317675,1759240918892323841,6166,0.006166,7900
1759240918951529384,1759240918951532347,2963,0.002963,8000
1759240919025494316,1759240919025497613,3297,0.003297,8100
1759240919097859031,1759240919097863809,4778,0.004778,8200
1759240919176581323,1759240919176585397,4074,0.004074,8300
1759240919231110117,1759240919231113043,2926,0.002926,8400
1759240919299504582,1759240919299507749,3167,0.003167,8500
1759240919365451756,1759240919365454664,2908,0.002908,8600
1759240919429719898,1759240919429723083,3185,0.003185,8700
1759240919497844604,1759240919497847678,3074,0.003074,8800
1759240919563800871,1759240919563820853,19982,0.019982,8900
1759240919628965788,1759240919628969825,4037,0.004037,9000
1759240919699085490,1759240919699089082,3592,0.003592,9100
1759240919756752795,1759240919756756239,3444,0.003444,9200
1759240919820304346,1759240919820307549,3203,0.003203,9300
1759240919893404892,1759240919893407781,2889,0.002889,9400
1759240919964308517,1759240919964319869,11352,0.011352,9500
1759240920030152136,1759240920030156044,3908,0.003908,9600
1759240920112703771,1759240920112706697,2926,0.002926,9700
1759240920186000576,1759240920186003280,2704,0.002704,9800
1759240920253208267,1759240920253211396,3129,0.003129,9900
1759240920318385888,1759240920318389128,3240,0.003240,10000
1759240920388853774,1759240920388856070,2296,0.002296,10100
1759240920459185253,1759240920459188179,2926,0.002926,10200
1759240920524128467,1759240920524131596,3129,0.003129,10300
1759240920585369468,1759240920585373431,3963,0.003963,10400
1759240920653579285,1759240920653582044,2759,0.002759,10500
1759240920726294258,1759240920726297240,2982,0.002982,10600
1759240920786847965,1759240920786854409,6444,0.006444,10700
1759240920846110341,1759240920846114248,3907,0.003907,10800
1759240920926383370,1759240920926386851,3481,0.003481,10900
1759240920994950779,1759240920994955983,5204,0.005204,11000
1759240921062152099,1759240921062155914,3815,0.003815,11100
1759240921126164779,1759240921126167538,2759,0.002759,11200
1759240921183287049,1759240921183289864,2815,0.002815,11300
1759240921252075550,1759240921252078902,3352,0.003352,11400
1759240921329472754,1759240921329475957,3203,0.003203,11500
1759240921405453756,1759240921405457256,3500,0.003500,11600
1759240921490625737,1759240921490629459,3722,0.003722,11700
1759240921568714309,1759240921568716883,2574,0.002574,11800
1759240921638600141,1759240921638602826,2685,0.002685,11900
1759240921691419200,1759240921691422829,3629,0.003629,12000
1759240921751926258,1759240921751929110,2852,0.002852,12100
1759240921809715675,1759240921809718675,3000,0.003000,12200
1759240921882764759,1759240921882768166,3407,0.003407,12300
1759240921947150604,1759240921947153567,2963,0.002963,12400
1759240922008213587,1759240922008215717,2130,0.002130,12500
1759240922071741213,1759240922071744176,2963,0.002963,12600
1759240922130097480,1759240922130100536,3056,0.003056,12700
1759240922194141290,1759240922194146845,5555,0.005555,12800
1759240922256931251,1759240922256934343,3092,0.003092,12900
1759240922317536420,1759240922317539235,2815,0.002815,13000
1759240922387258975,1759240922387261975,3000,0.003000,13100
1759240922458914415,1759240922458917304,2889,0.002889,13200
1759240922515029780,1759240922515032928,3148,0.003148,13300
1759240922587251922,1759240922587255292,3370,0.003370,13400
1759240922643348251,1759240922643351843,3592,0.003592,13500
1759240922712534066,1759240922712537103,3037,0.003037,13600
1759240922788061052,1759240922788064274,3222,0.003222,13700
1759240922866677567,1759240922866680697,3130,0.003130,13800
1759240922942677552,1759240922942680422,2870,0.002870,13900
1759240923008805412,1759240923008808597,3185,0.003185,14000
1759240923089036794,1759240923089039739,2945,0.002945,14100
1759240923150978479,1759240923150980720,2241,0.002241,14200
1759240923217276228,1759240923217280302,4074,0.004074,14300
1759240923287625764,1759240923287628782,3018,0.003018,14400
1759240923354780399,1759240923354783511,3112,0.003112,14500
1759240923425709063,1759240923425713471,4408,0.004408,14600
1759240923492778458,1759240923492781255,2797,0.002797,14700
1759240923551300022,1759240923551303244,3222,0.003222,14800
1759240923620792393,1759240923620795689,3296,0.003296,14900
1759240923697933764,1759240923697937912,4148,0.004148,15000
1759240923753249946,1759240923753253187,3241,0.003241,15100
1759240923817217553,1759240923817220831,3278,0.003278,15200
1759240923888374531,1759240923888377808,3277,0.003277,15300
1759240923946577466,1759240923946580836,3370,0.003370,15400
1759240924018556312,1759240924018560331,4019,0.004019,15500
1759240924086029410,1759240924086032966,3556,0.003556,15600
1759240924143401588,1759240924143404384,2796,0.002796,15700
1759240924207047862,1759240924207051695,3833,0.003833,15800
1759240924264454095,1759240924264457725,3630,0.003630,15900
1759240924332629303,1759240924332632785,3482,0.003482,16000
1759240924428438371,1759240924428459056,20685,0.020685,16100
1759240924509635362,1759240924509638306,2944,0.002944,16200
1759240924584272295,1759240924584275999,3704,0.003704,16300
1759240924643992986,1759240924643996523,3537,0.003537,16400
1759240924719238362,1759240924719242510,4148,0.004148,16500
1759240924787040478,1759240924787044385,3907,0.003907,16600
1759240924854091355,1759240924854100206,8851,0.008851,16700
1759240924920453900,1759240924920461289,7389,0.007389,16800
1759240924975762972,1759240924975769786,6814,0.006814,16900
1759240925037066325,1759240925037069696,3371,0.003371,17000
1759240925093597987,1759240925093604783,6796,0.006796,17100
1759240925156294004,1759240925156298004,4000,0.004000,17200
1759240925226461837,1759240925226464541,2704,0.002704,17300
1759240925285683085,1759240925285686492,3407,0.003407,17400
1759240925348496972,1759240925348500176,3204,0.003204,17500
1759240925417158512,1759240925417162253,3741,0.003741,17600
1759240925485854145,1759240925485858034,3889,0.003889,17700
1759240925543379860,1759240925543383878,4018,0.004018,17800
1759240925606477635,1759240925606480635,3000,0.003000,17900
1759240925668194488,1759240925668197525,3037,0.003037,18000
1759240925733084093,1759240925733087297,3204,0.003204,18100
1759240925795068908,1759240925795071705,2797,0.002797,18200
1759240925855859652,1759240925855862708,3056,0.003056,18300
1759240925918598651,1759240925918601781,3130,0.003130,18400
